-19850646.000000, 184454928.000000
88121608.000000, -38783980.000000
80070520.000000, -53562020.000000
72707904.000000, -63250564.000000
61051100.000000, -74636056.000000
50204876.000000, -82363864.000000
39365208.000000, -88105432.000000
26237228.000000, -92909624.000000
10838959.000000, -95979888.000000
-1910965.500000, -96610960.000000
-17655800.000000, -95047032.000000
-29342850.000000, -92146248.000000
-42328548.000000, -86992504.000000
-54730960.000000, -79824720.000000
-65614504.000000, -71213376.000000
-74776152.000000, -61574364.000000
-83223712.000000, -49639564.000000
-89790576.000000, -36546664.000000
-93739096.000000, -24856444.000000
-96503704.000000, -10035505.000000
-96983216.000000, 3876054.000000
-95664536.000000, 16576210.000000
-92375704.000000, 30035324.000000
-86716160.000000, 43866164.000000
-80550088.000000, 54401496.000000
-71366368.000000, 66065608.000000
-62170608.000000, 74831472.000000
-50526848.000000, 83179528.000000
-39001208.000000, 89211768.000000
-25986590.000000, 93875296.000000
-12583622.000000, 96628280.000000
3968754.000000, 97415832.000000
15889145.000000, 96231912.000000
27925036.000000, 93485824.000000
40811352.000000, 88668088.000000
53295288.000000, 81832288.000000
64884628.000000, 73048584.000000
74814936.000000, 62908860.000000
82588504.000000, 52365972.000000
88710056.000000, 41246100.000000
94469016.000000, 25607414.000000
96759256.000000, 14970766.000000
97957424.000000, 884714.937500
97249760.000000, -12126041.000000
94366168.000000, -26612426.000000
89913680.000000, -39210848.000000
83764384.000000, -51131904.000000
75592176.000000, -62657460.000000
66972168.000000, -71840304.000000
56958492.000000, -80075592.000000
44381736.000000, -87716712.000000
32214996.000000, -92928720.000000
20123774.000000, -96307320.000000
6533121.000000, -98215480.000000
-7145479.000000, -98211600.000000
-21371484.000000, -96171112.000000
-35024892.000000, -92123896.000000
-44159936.000000, -88141064.000000
-57423036.000000, -80195880.000000
-69339816.000000, -70219384.000000
-77662704.000000, -60939756.000000
-84744168.000000, -50698428.000000
-91121752.000000, -38178924.000000
-95373368.000000, -25895884.000000
-97997760.000000, -13064618.000000
-98899728.000000, -435472.343750
-97862952.000000, 14603753.000000
-95020016.000000, 27738694.000000
-90398808.000000, 40426020.000000
-84245496.000000, 52114356.000000
-76148648.000000, 63426528.000000
-67999496.000000, 72131912.000000
-57433344.000000, 80858888.000000
-46218896.000000, 87790144.000000
-33208996.000000, 93536248.000000
-19701014.000000, 97329648.000000
-6996323.000000, 99092216.000000
5904122.500000, 99205728.000000
19990326.000000, 97394728.000000
32272118.000000, 94087856.000000
43346484.000000, 89562752.000000
55943332.000000, 82341256.000000
66019864.000000, 74556912.000000
75359640.000000, 65184600.000000
83342992.000000, 54673368.000000
90075608.000000, 42794920.000000
94666448.000000, 31479324.000000
98252696.000000, 17581750.000000
99783144.000000, 3784016.250000
99617832.000000, -7464373.500000
97710664.000000, -20993150.000000
93852712.000000, -34479064.000000
88771840.000000, -46102748.000000
81187512.000000, -58517512.000000
73889136.000000, -67553336.000000
62933944.000000, -77920288.000000
53478596.000000, -84741336.000000
40281104.000000, -91799440.000000
30163926.000000, -95639328.000000
16595692.000000, -98944976.000000
3138387.000000, -100324640.000000
-10944859.000000, -99819288.000000
-23574966.000000, -97657232.000000
-35895732.000000, -93870136.000000
-46135396.000000, -89319208.000000
-57002044.000000, -82853984.000000
-67971120.000000, -74174528.000000
-77667000.000000, -64016228.000000
-85377728.000000, -53383868.000000
-91735688.000000, -41613328.000000
-95741608.000000, -31415378.000000
-99200984.000000, -17917460.000000
-100765728.000000, -4157836.750000
-100514224.000000, 8727544.000000
-98871280.000000, 20245024.000000
-95109288.000000, 33877244.000000
-90264704.000000, 45313376.000000
-83404368.000000, 57039896.000000
-74791208.000000, 68011952.000000
-66520108.000000, 76162328.000000
-56619212.000000, 83830488.000000
-45464852.000000, 90413512.000000
-32675576.000000, 95824296.000000
-21052114.000000, 99064336.000000
-7917324.000000, 101008816.000000
5840563.500000, 101199656.000000
18548854.000000, 99695888.000000
30224334.000000, 96842320.000000
42707184.000000, 92068488.000000
